relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Python Developer | Germany,freelancermap,"Copilot said: ServiceNow Architect (m/w/d) | Greenfield, CMDB, CSDM, ITSM | Remote",6PAC Xperts GmbH,Remote Deutschland,Remote,Freelance,,"Freelancer, Architect, R",German,"Architect, Freelancer",,11:09,https://www.freelancermap.de/projekt/copilot-said-servicenow-architect-m-w-d-greenfield-cmdb-csdm-itsm-remote,2026-08-24T11:10:13.042307+00:00
0,Tester | Germany,freelancermap,Fullstack-Entwickler GO+Typescript,Freelancermap Client,Tübingen Deutschland,On-site,Freelance,"Go, Typescript",,English,,,14.08.2026,https://www.freelancermap.de/projekt/fullstack-entwickler-go-typescript,2026-08-24T11:04:38.895438+00:00
0,Tester | Germany,freelancermap,Freelance Immobilienberater / Kundenbetreuung & Objektsuche – Rhein-Main,Freelancermap Client,Frankfurt am Main Deutschland,Remote,Freelance,,,English,,,23.08.2026,https://www.freelancermap.de/projekt/freelance-immobilienberater-kundenbetreuung-und-objektsuche-rhein-main,2026-08-24T11:04:38.895495+00:00
0,Tester | Germany,freelancermap,CTO / Mitunternehmer für Cloud-SaaS- und KI-basierte Safety & Security Engineering Plattform (Java),Freelancermap Client,Germany,On-site,Freelance,Java,R,German,,,18.08.2026,https://www.freelancermap.de/projekt/cto-mitunternehmer-fuer-cloud-saas-und-ki-basierte-safety-und-security-engineering-plattform-java,2026-08-24T11:04:38.895557+00:00
0,Tester | Germany,freelancermap,DEKRA-Sachverständiger für Photovoltaikanlagen (m/w/d),Freelancermap Client,76530 Deutschland,On-site,Freelance,,R,English,,,18.08.2026,https://www.freelancermap.de/projekt/dekra-sachverstaendiger-fuer-photovoltaikanlagen-m-w-d,2026-08-24T11:04:38.895614+00:00
0,Tester | Germany,freelancermap,"SAP Fiori Dev (Fiori, UI5, BTP)",Freelancermap Client,Deutschland Deutschland,On-site,Freelance,,,English,,,10:54,https://www.freelancermap.de/projekt/sap-fiori-dev-fiori-ui5-btp,2026-08-24T11:04:38.895735+00:00
0,Tester | Germany,freelancermap,Projektleitung in einer BC Implementierung - Fokus auf der Finalisierung // 3 Tage/Woche // Remote,Freelancermap Client,Niedersachsen Deutschland,Remote,Freelance,,,German,,,10:49,https://www.freelancermap.de/projekt/projektleitung-in-einer-bc-implementierung-fokus-auf-der-finalisierung-3-tage-woche-remote,2026-08-24T11:04:38.895785+00:00
0,Tester | Germany,freelancermap,FREELANCE Inbetriebnehmer (m/w/d) // Ab Sofort gesucht// Spannendes Projekt //Heißwasserkesselanlage,Freelancermap Client,stuttgart Deutschland,On-site,Freelance,,,English,,,10:47,https://www.freelancermap.de/projekt/freelance-inbetriebnehmer-m-w-d-ab-sofort-gesucht-spannendes-projekt-heisswasserkesselanlage,2026-08-24T11:04:38.895826+00:00
0,Tester | Germany,freelancermap,IT Engineer für Linux/Kubernetes - ab  Sept. - VZ - HYBRID - WIesbaden - 3 Monate + Verl.,Freelancermap Client,Wiesbaden Deutschland,Hybrid,Freelance,,"Linux, Kubernetes, R",English,,,10:41,https://www.freelancermap.de/projekt/it-engineer-fuer-linux-kubernetes-ab-sept-vz-hybrid-wiesbaden-3-monate-verl,2026-08-24T11:04:38.895917+00:00
0,Tester | Germany,freelancermap,Oracle Datenbank Engineer [ST-01494],Freelancermap Client,Berlin Deutschland,On-site,Freelance,,Oracle,English,,,10:36,https://www.freelancermap.de/projekt/senior-oracle-datenbank-engineer-3039197,2026-08-24T11:04:38.896008+00:00
0,Tester | Germany,freelancermap,Fullstack APP Developer (m/w/d) – React native – 100% remote,Freelancermap Client,Köln Deutschland,Remote,Freelance,,React,English,,,10:30,https://www.freelancermap.de/projekt/fullstack-app-developer-m-w-d-react-native-100-prozent-remote,2026-08-24T11:04:38.896141+00:00
0,Tester | Germany,freelancermap,Operative Standortleitung / Standortkoordination (m/w/d) im Klinikumfeld_GR Duisburg_ 15M+,Freelancermap Client,GR Duisburg Deutschland,On-site,Freelance,,,English,,,10:25,https://www.freelancermap.de/projekt/operative-standortleitung-standortkoordination-m-w-d-im-klinikumfeld-gr-duisburg-15m-3039192,2026-08-24T11:04:38.896185+00:00
0,Tester | Germany,freelancermap,Application Manager Vertriebssysteme (m/w/d) in ANÜ – AFRA-10944,Freelancermap Client,Frankfurt a. Main Deutschland,On-site,Freelance,,,English,,,10:24,https://www.freelancermap.de/projekt/application-manager-vertriebssysteme-m-w-d-in-anue-afra-10944,2026-08-24T11:04:38.896229+00:00
0,Tester | Germany,freelancermap,"Agentic Architecture Developer (KI, SysML & Systems Engineering)",Freelancermap Client,Munich Deutschland,On-site,Freelance,,,English,,,10:20,https://www.freelancermap.de/projekt/agentic-architecture-developer-ki-sysml-und-systems-engineering,2026-08-24T11:04:38.896315+00:00
